I,J,Latitude,Longitude,Altitude
47,25,39.0579,-4.45053,654.0
47,26,39.0824,-4.23831,663.7
47,27,39.1065,-4.02591,671.0
47,28,39.1302,-3.81335,670.1
47,29,39.1535,-3.60065,667.0
47,30,39.1763,-3.38776,655.0
47,31,39.1986,-3.17474,655.7
47,32,39.2205,-2.96155,680.9
47,33,39.242,-2.74823,711.1
47,34,39.2631,-2.53476,728.7
47,35,39.2837,-2.32114,733.0
47,36,39.3039,-2.10736,737.6
47,37,39.3236,-1.89346,738.7
47,38,39.3429,-1.67944,710.9
47,39,39.3617,-1.46527,647.7
47,40,39.3801,-1.25098,644.8
47,41,39.3981,-1.03656,675.0
47,42,39.4156,-0.822021,502.6
47,43,39.4327,-0.607361,190.7
47,44,39.4493,-0.392578,17.9
47,45,39.4655,-0.177673,0.0
47,46,39.4812,0.037323,0.0
47,47,39.4965,0.252441,0.5
47,48,39.5114,0.467651,0.0
47,49,39.5258,0.682983,0.0
47,50,39.5397,0.898376,0.0
47,51,39.5532,1.11389,0.0
47,52,39.5663,1.3295,0.0
47,53,39.5789,1.5452,0.0
47,54,39.5911,1.76099,0.0
47,55,39.6028,1.97687,0.0
47,56,39.6141,2.19281,9.2
47,57,39.6249,2.40884,72.4
47,58,39.6352,2.62494,165.3
47,59,39.6452,2.84109,194.7
47,60,39.6546,3.05734,136.1
47,61,39.6637,3.27365,76.3
47,62,39.6722,3.48999,26.0
47,63,39.6804,3.70642,0.0
47,64,39.688,3.92291,0.0
47,65,39.6953,4.13943,3.9
47,66,39.702,4.35602,3.0
47,67,39.7083,4.57263,0.1
47,68,39.7142,4.78931,0.0
47,69,39.7196,5.00601,0.0
47,70,39.7246,5.22278,0.0
47,71,39.7291,5.43954,0.0
47,72,39.7332,5.65634,0.0
47,73,39.7368,5.8732,0.0
47,74,39.74,6.09006,0.0
47,75,39.7427,6.30692,0.0
47,76,39.7449,6.52383,0.0
47,77,39.7467,6.74075,0.0
47,78,39.7481,6.95767,0.0
47,79,39.749,7.17459,0.0
47,80,39.7495,7.39154,0.0
47,81,39.7495,7.60846,0.0
47,82,39.749,7.82541,0.0
47,83,39.7481,8.04233,0.0
47,84,39.7467,8.25925,0.0
47,85,39.7449,8.47617,22.1
47,86,39.7427,8.69308,101.4
47,87,39.74,8.90994,266.7
47,88,39.7368,9.1268,482.3
47,89,39.7332,9.34366,569.2
47,90,39.7291,9.56046,349.9
47,91,39.7246,9.77722,52.2
47,92,39.7196,9.99399,0.0
47,93,39.7142,10.2107,0.1
47,94,39.7083,10.4274,0.0
47,95,39.702,10.644,0.0
47,96,39.6953,10.8606,0.0
47,97,39.688,11.0771,0.0
47,98,39.6804,11.2936,0.0
47,99,39.6722,11.51,0.0
47,100,39.6637,11.7263,0.0
48,0,38.4668,-9.73953,0.0
48,1,38.5021,-9.5318,0.0
48,2,38.5371,-9.32385,14.1
48,3,38.5715,-9.11569,31.5
48,4,38.6056,-8.90729,31.2
48,5,38.6393,-8.69864,46.2
48,6,38.6725,-8.48978,103.0
48,7,38.7053,-8.2807,181.2
48,8,38.7377,-8.07141,234.2
48,9,38.7697,-7.86191,259.1
48,10,38.8012,-7.65219,297.4
48,11,38.8323,-7.44226,316.8
48,12,38.863,-7.23212,271.6
48,13,38.8932,-7.02176,207.4
48,14,38.9231,-6.81119,194.9
48,15,38.9524,-6.60046,227.0
48,16,38.9814,-6.3895,275.9
48,17,39.0099,-6.17834,307.4
48,18,39.038,-5.96701,292.2
48,19,39.0657,-5.75549,285.8
48,20,39.0929,-5.54379,318.0
48,21,39.1197,-5.33188,371.5
48,22,39.1461,-5.11981,459.0
48,23,39.1721,-4.90753,545.5
48,24,39.1976,-4.69513,613.4
48,25,39.2226,-4.48251,661.3
48,26,39.2472,-4.26974,708.9
48,27,39.2714,-4.05679,783.2
48,28,39.2952,-3.84369,811.6
48,29,39.3185,-3.6304,767.8
48,30,39.3414,-3.41696,684.4
48,31,39.3638,-3.2034,642.5
48,32,39.3858,-2.98965,661.2
48,33,39.4073,-2.77576,691.0
48,34,39.4285,-2.56174,731.8
48,35,39.4491,-2.34753,772.1
48,36,39.4693,-2.13321,803.1
48,37,39.4891,-1.91876,829.1
48,38,39.5085,-1.70416,813.9
48,39,39.5274,-1.48941,762.0
48,40,39.5458,-1.27457,779.2
48,41,39.5639,-1.05957,759.3
48,42,39.5814,-0.844452,521.7
48,43,39.5985,-0.629242,260.1
48,44,39.6152,-0.413879,131.2
48,45,39.6315,-0.198425,40.0
48,46,39.6472,0.0171814,0.0
48,47,39.6626,0.232849,0.0
48,48,39.6775,0.448639,0.2
48,49,39.6919,0.664551,0.0
48,50,39.7059,0.880524,0.0
48,51,39.7195,1.09662,0.0
48,52,39.7326,1.31281,0.0
48,53,39.7452,1.52908,0.0
48,54,39.7574,1.74545,0.0
48,55,39.7692,1.96191,0.0
48,56,39.7805,2.17844,0.6
48,57,39.7913,2.39505,25.6
48,58,39.8017,2.61172,138.8
48,59,39.8117,2.82846,221.6
48,60,39.8212,3.04529,124.0
48,61,39.8302,3.26218,26.3
48,62,39.8388,3.47913,7.0
48,63,39.847,3.69614,0.0
48,64,39.8547,3.91321,15.0
48,65,39.8619,4.13031,26.2
48,66,39.8687,4.34747,11.7
48,67,39.875,4.5647,0.0
48,68,39.8809,4.78195,0.0
48,69,39.8864,4.99924,0.0
48,70,39.8914,5.21658,0.0
48,71,39.8959,5.43396,0.0
48,72,39.9,5.65134,0.0
48,73,39.9036,5.86877,0.0
48,74,39.9068,6.08621,0.0
48,75,39.9095,6.30368,0.0
48,76,39.9117,6.52118,0.0
48,77,39.9135,6.73868,0.0
48,78,39.9149,6.95618,0.0
48,79,39.9158,7.17371,0.0
48,80,39.9163,7.39124,0.0
48,81,39.9163,7.60876,0.0
48,82,39.9158,7.82629,0.0
48,83,39.9149,8.04382,0.0
48,84,39.9135,8.26132,0.0
48,85,39.9117,8.47882,15.4
48,86,39.9095,8.69632,104.0
48,87,39.9068,8.91379,327.4
48,88,39.9036,9.13123,706.4
48,89,39.9,9.34866,862.8
48,90,39.8959,9.56604,482.7
48,91,39.8914,9.78342,58.8
48,92,39.8864,10.0008,0.0
48,93,39.8809,10.218,0.0
48,94,39.875,10.4353,0.0
48,95,39.8687,10.6525,0.0
48,96,39.8619,10.8697,0.0
48,97,39.8547,11.0868,0.0
48,98,39.847,11.3039,0.0
48,99,39.8388,11.5209,0.0
48,100,39.8302,11.7378,0.0
49,0,38.6294,-9.78503,0.0
49,1,38.6648,-9.57681,10.1
49,2,38.6998,-9.36835,61.2
49,3,38.7344,-9.15967,76.0
49,4,38.7686,-8.95071,37.2
49,5,38.8023,-8.74158,36.8
49,6,38.8357,-8.5322,78.5
49,7,38.8686,-8.3226,115.6
49,8,38.9011,-8.11276,149.0
49,9,38.9331,-7.90274,194.2
49,10,38.9647,-7.69247,250.2
49,11,38.9959,-7.48199,296.5
49,12,39.0267,-7.27133,296.3
49,13,39.057,-7.06046,252.1
49,14,39.0869,-6.84937,244.5
49,15,39.1164,-6.63806,289.7
49,16,39.1455,-6.42657,351.6
49,17,39.1741,-6.2149,398.6
49,18,39.2023,-6.00302,385.9
49,19,39.23,-5.79095,376.6
49,20,39.2573,-5.57867,440.4
49,21,39.2842,-5.36624,494.2
49,22,39.3107,-5.15363,497.2
49,23,39.3367,-4.9408,532.4
49,24,39.3623,-4.72781,650.7
49,25,39.3874,-4.51465,763.8
49,26,39.4121,-4.30133,821.7
49,27,39.4364,-4.08783,874.7
49,28,39.4602,-3.87418,859.3
49,29,39.4836,-3.66034,771.0
49,30,39.5065,-3.44635,691.9
49,31,39.529,-3.23221,665.7
49,32,39.5511,-3.01788,700.8
49,33,39.5727,-2.80344,757.9
49,34,39.5939,-2.58884,806.9
49,35,39.6146,-2.37408,837.5
49,36,39.6349,-2.15921,880.4
49,37,39.6547,-1.94418,934.4
49,38,39.6741,-1.729,934.4
49,39,39.6931,-1.5137,927.8
49,40,39.7116,-1.29828,917.4
49,41,39.7297,-1.0827,831.4
49,42,39.7473,-0.867035,717.8
49,43,39.7645,-0.651215,582.4
49,44,39.7812,-0.435303,377.3
49,45,39.7975,-0.219238,134.4
49,46,39.8133,-0.00308228,0.5
49,47,39.8287,0.213165,0.0
49,48,39.8436,0.429535,0.0
49,49,39.8581,0.646027,0.4
49,50,39.8721,0.862579,0.0
49,51,39.8857,1.07925,0.0
49,52,39.8989,1.29602,0.0
49,53,39.9116,1.51288,0.0
49,54,39.9238,1.72983,0.0
49,55,39.9356,1.94687,0.5
49,56,39.9469,2.16397,0.0
49,57,39.9578,2.38116,0.0
49,58,39.9682,2.59845,23.6
49,59,39.9782,2.81577,68.0
49,60,39.9877,3.03317,41.1
49,61,39.9968,3.25067,0.3
49,62,40.0055,3.4682,0.0
49,63,40.0136,3.68579,3.8
49,64,40.0213,3.90344,25.9
49,65,40.0286,4.12115,31.5
49,66,40.0354,4.3389,9.8
49,67,40.0418,4.5567,0.0
49,68,40.0477,4.77457,0.0
49,69,40.0531,4.99243,0.0
49,70,40.0581,5.21036,0.0
49,71,40.0627,5.42831,0.0
49,72,40.0668,5.6463,0.0
49,73,40.0704,5.86432,0.0
49,74,40.0736,6.08237,0.0
49,75,40.0763,6.30042,0.0
49,76,40.0786,6.51852,0.0
49,77,40.0804,6.7366,0.0
49,78,40.0818,6.95471,0.0
49,79,40.0827,7.17282,0.0
49,80,40.0831,7.39093,0.0
49,81,40.0831,7.60907,0.0
49,82,40.0827,7.82718,0.0
49,83,40.0818,8.04529,0.0
49,84,40.0804,8.2634,0.0
49,85,40.0786,8.48148,96.6
49,86,40.0763,8.69958,225.3
49,87,40.0736,8.91763,361.7
49,88,40.0704,9.13568,718.6
49,89,40.0668,9.3537,922.3
49,90,40.0627,9.57169,530.7
49,91,40.0581,9.78964,74.2
49,92,40.0531,10.0076,0.0
49,93,40.0477,10.2254,0.0
49,94,40.0418,10.4433,0.0
49,95,40.0354,10.6611,0.0
49,96,40.0286,10.8788,0.0
49,97,40.0213,11.0966,0.0
49,98,40.0136,11.3142,0.0
49,99,40.0055,11.5318,0.0
49,100,39.9968,11.7493,0.0
50,0,38.7919,-9.83081,0.0
50,1,38.8275,-9.62207,11.2
50,2,38.8626,-9.41309,91.9
50,3,38.8973,-9.20386,139.1
50,4,38.9316,-8.99442,77.5
50,5,38.9655,-8.78473,28.7
50,6,38.9989,-8.57483,54.5
50,7,39.0319,-8.36469,96.2
50,8,39.0645,-8.15433,129.9
50,9,39.0966,-7.94376,161.0
50,10,39.1283,-7.73297,206.2
50,11,39.1596,-7.52197,308.1
50,12,39.1905,-7.31076,392.0
50,13,39.2209,-7.09933,364.4
50,14,39.2509,-6.88773,325.9
50,15,39.2805,-6.67587,345.4
50,16,39.3096,-6.46387,390.9
50,17,39.3383,-6.25162,424.3
50,18,39.3666,-6.03922,431.4
50,19,39.3944,-5.82657,484.7
50,20,39.4218,-5.61377,627.0
50,21,39.4488,-5.40079,711.4
50,22,39.4753,-5.18759,649.8
50,23,39.5014,-4.97424,630.9
50,24,39.527,-4.76071,747.8
50,25,39.5522,-4.547,837.9
50,26,39.577,-4.3331,839.9
50,27,39.6013,-4.11905,834.2
50,28,39.6252,-3.90482,786.7
50,29,39.6487,-3.69043,708.2
50,30,39.6717,-3.47586,685.1
50,31,39.6942,-3.26117,700.6
50,32,39.7164,-3.0463,746.5
50,33,39.7381,-2.83127,812.5
50,34,39.7593,-2.61612,858.9
50,35,39.7801,-2.40079,889.5
50,36,39.8004,-2.18533,950.9
50,37,39.8203,-1.96973,1018.7
50,38,39.8398,-1.754,1044.4
50,39,39.8588,-1.53812,1057.7
50,40,39.8774,-1.32211,1019.8
50,41,39.8955,-1.10599,1049.0
50,42,39.9132,-0.889709,1101.5
50,43,39.9304,-0.67334,905.2
50,44,39.9472,-0.456818,582.3
50,45,39.9635,-0.240204,285.7
50,46,39.9794,-0.023468,79.0
50,47,39.9948,0.193359,3.8
50,48,40.0098,0.410339,0.0
50,49,40.0243,0.62738,0.0
50,50,40.0384,0.844543,0.4
50,51,40.052,1.0618,0.0
50,52,40.0652,1.27914,0.0
50,53,40.0779,1.49658,0.0
50,54,40.0902,1.71411,0.0
50,55,40.102,1.93173,0.0
50,56,40.1134,2.14944,0.3
50,57,40.1243,2.36722,0.4
50,58,40.1348,2.58508,0.0
50,59,40.1448,2.80301,0.0
50,60,40.1544,3.021,0.0
50,61,40.1635,3.23907,1.9
50,62,40.1721,3.45721,0.0
50,63,40.1803,3.67538,1.9
50,64,40.1881,3.89365,8.7
50,65,40.1953,4.11194,8.3
50,66,40.2022,4.33029,1.5
50,67,40.2086,4.54868,0.0
50,68,40.2145,4.76712,0.0
50,69,40.22,4.9856,0.0
50,70,40.225,5.2041,0.0
50,71,40.2295,5.42267,0.0
50,72,40.2336,5.64124,0.0
50,73,40.2373,5.85986,0.0
50,74,40.2405,6.07849,0.0
50,75,40.2432,6.29715,0.0
50,76,40.2455,6.51584,0.0
50,77,40.2473,6.73453,0.0
50,78,40.2487,6.95322,0.0
50,79,40.2496,7.17194,0.0
50,80,40.25,7.39066,0.0
50,81,40.25,7.60934,0.0
50,82,40.2496,7.82806,0.1
50,83,40.2487,8.04678,0.0
50,84,40.2473,8.26547,9.1
50,85,40.2455,8.48416,205.9
50,86,40.2432,8.70285,427.7
50,87,40.2405,8.92151,457.4
50,88,40.2373,9.14014,549.5
50,89,40.2336,9.35876,637.3
50,90,40.2295,9.57733,376.3
50,91,40.225,9.7959,54.3
50,92,40.22,10.0144,0.0
50,93,40.2145,10.2329,0.0
50,94,40.2086,10.4513,0.0
50,95,40.2022,10.6697,0.0
50,96,40.1953,10.8881,0.0
50,97,40.1881,11.1064,0.0
50,98,40.1803,11.3246,0.0
50,99,40.1721,11.5428,0.0
50,100,40.1635,11.7609,0.0
51,0,38.9546,-9.8768,0.0
51,1,38.9902,-9.66754,0.5
51,2,39.0255,-9.45804,47.9
51,3,39.0603,-9.24829,120.9
51,4,39.0946,-9.0383,115.8
51,5,39.1286,-8.82809,47.4
51,6,39.1621,-8.61768,39.2
51,7,39.1952,-8.40701,98.7
51,8,39.2279,-8.19614,146.5
51,9,39.2601,-7.98502,168.4
51,10,39.2919,-7.77371,215.1
51,11,39.3233,-7.56216,347.3
51,12,39.3543,-7.3504,468.2
51,13,39.3848,-7.13846,434.8
51,14,39.4149,-6.92627,358.0
51,15,39.4445,-6.7139,354.0
51,16,39.4738,-6.50134,377.0
51,17,39.5025,-6.28854,377.5
51,18,39.5309,-6.07559,388.0
51,19,39.5588,-5.8624,464.5
51,20,39.5863,-5.64905,598.2
51,21,39.6133,-5.43552,681.6
51,22,39.6399,-5.22177,641.4
51,23,39.6661,-5.00784,618.9
51,24,39.6918,-4.79376,673.0
51,25,39.7171,-4.5795,682.3
51,26,39.7419,-4.36505,655.1
51,27,39.7663,-4.15042,657.9
51,28,39.7903,-3.93564,644.6
51,29,39.8138,-3.72067,625.1
51,30,39.8369,-3.50555,661.2
51,31,39.8596,-3.29028,708.3
51,32,39.8817,-3.07486,760.3
51,33,39.9035,-2.85925,834.3
51,34,39.9248,-2.64352,900.5
51,35,39.9456,-2.42764,947.0
51,36,39.9661,-2.21161,1008.1
51,37,39.986,-1.99542,1103.6
51,38,40.0055,-1.77911,1187.0
51,39,40.0246,-1.56265,1199.5
51,40,40.0432,-1.34607,1146.4
51,41,40.0614,-1.12936,1218.9
51,42,40.0791,-0.912537,1262.6
51,43,40.0964,-0.695557,1054.4
51,44,40.1132,-0.478485,832.4
51,45,40.1296,-0.261261,607.4
51,46,40.1455,-0.0439453,322.2
51,47,40.161,0.173462,109.5
51,48,40.176,0.391022,13.0
51,49,40.1906,0.608643,0.0
51,50,40.2047,0.826385,0.0
51,51,40.2184,1.04425,0.1
51,52,40.2316,1.26218,0.0
51,53,40.2444,1.48022,0.0
51,54,40.2567,1.69833,0.0
51,55,40.2686,1.91653,0.0
51,56,40.28,2.13483,0.0
51,57,40.2909,2.35321,0.0
51,58,40.3014,2.57166,0.1
51,59,40.3115,2.79016,0.0
51,60,40.321,3.00876,0.0
51,61,40.3302,3.22742,0.0
51,62,40.3388,3.44614,0.2
51,63,40.3471,3.66492,0.0
51,64,40.3548,3.88376,0.0
51,65,40.3621,4.10266,0.0
51,66,40.369,4.32159,0.0
51,67,40.3754,4.54059,0.2
51,68,40.3813,4.75964,0.0
51,69,40.3868,4.9787,0.0
51,70,40.3918,5.19781,0.0
51,71,40.3964,5.41699,0.0
51,72,40.4005,5.63617,0.0
51,73,40.4042,5.85538,0.0
51,74,40.4074,6.07462,0.0
51,75,40.4101,6.29385,0.0
51,76,40.4124,6.51312,0.0
51,77,40.4142,6.73242,0.0
51,78,40.4156,6.95172,0.0
51,79,40.4165,7.17102,0.0
51,80,40.417,7.39035,0.0
51,81,40.417,7.60965,0.0
51,82,40.4165,7.82898,0.0
51,83,40.4156,8.04828,0.0
51,84,40.4142,8.26758,41.8
51,85,40.4124,8.48688,267.6
51,86,40.4101,8.70615,481.6
51,87,40.4074,8.92538,539.7
51,88,40.4042,9.14462,545.1
51,89,40.4005,9.36383,498.7
51,90,40.3964,9.58301,271.5
51,91,40.3918,9.80219,42.2
51,92,40.3868,10.0213,0.0
51,93,40.3813,10.2404,0.0
51,94,40.3754,10.4594,0.0
51,95,40.369,10.6784,0.0
51,96,40.3621,10.8973,0.0
51,97,40.3548,11.1162,0.0
51,98,40.3471,11.3351,0.0
51,99,40.3388,11.5539,0.0
51,100,40.3302,11.7726,0.0
52,0,39.1172,-9.92303,0.1
52,1,39.153,-9.71326,0.0
52,2,39.1883,-9.5032,6.2
52,3,39.2232,-9.29294,60.7
52,4,39.2577,-9.08246,114.2
52,5,39.2918,-8.8717,114.4
52,6,39.3254,-8.66074,90.8
52,7,39.3586,-8.44955,93.9
52,8,39.3913,-8.23813,138.2
52,9,39.4237,-8.02649,188.5
52,10,39.4556,-7.81464,230.4
52,11,39.4871,-7.60257,294.6
52,12,39.5181,-7.39026,357.6
52,13,39.5487,-7.17776,352.4
52,14,39.5789,-6.96506,322.3
52,15,39.6086,-6.75214,338.6
52,16,39.6379,-6.539,356.1
52,17,39.6668,-6.32568,359.1
52,18,39.6952,-6.11215,369.6
52,19,39.7232,-5.89844,375.2
52,20,39.7508,-5.68451,389.7
52,21,39.7779,-5.47043,413.1
52,22,39.8046,-5.25613,418.2
52,23,39.8308,-5.04166,440.5
52,24,39.8566,-4.827,479.4
52,25,39.882,-4.61215,481.8
52,26,39.9069,-4.39716,492.3
52,27,39.9314,-4.18198,529.1
52,28,39.9554,-3.96661,544.8
52,29,39.979,-3.7511,563.4
52,30,40.0022,-3.5354,621.6
52,31,40.0249,-3.31955,675.8
52,32,40.0471,-3.10355,726.2
52,33,40.0689,-2.88739,815.6
52,34,40.0903,-2.67108,910.1
52,35,40.1112,-2.45462,965.9
52,36,40.1317,-2.23801,1037.8
52,37,40.1517,-2.02127,1209.5
52,38,40.1713,-1.80438,1382.4
52,39,40.1904,-1.58734,1395.5
52,40,40.2091,-1.37018,1243.3
52,41,40.2273,-1.15289,1149.1
52,42,40.2451,-0.935455,1208.4
52,43,40.2624,-0.717926,1289.6
52,44,40.2793,-0.500244,1285.3
52,45,40.2957,-0.282471,1051.5
52,46,40.3117,-0.0645447,658.2
52,47,40.3272,0.153473,302.5
52,48,40.3423,0.371582,77.7
52,49,40.3569,0.589813,0.2
52,50,40.3711,0.808167,0.0
52,51,40.3848,1.02658,0.0
52,52,40.3981,1.24512,0.0
52,53,40.4109,1.46375,0.0
52,54,40.4232,1.68246,0.0
52,55,40.4351,1.90125,0.0
52,56,40.4465,2.12015,0.0
52,57,40.4575,2.33911,0.0
52,58,40.4681,2.55814,0.0
52,59,40.4781,2.77725,0.0
52,60,40.4877,2.99646,0.0
52,61,40.4969,3.2157,0.0
52,62,40.5056,3.43503,0.0
52,63,40.5139,3.65442,0.0
52,64,40.5216,3.87384,0.0
52,65,40.529,4.09335,0.0
52,66,40.5358,4.3129,0.0
52,67,40.5423,4.53247,0.0
52,68,40.5482,4.75211,0.0
52,69,40.5537,4.9718,0.0
52,70,40.5588,5.1915,0.0
52,71,40.5634,5.41125,0.0
52,72,40.5675,5.63104,0.0
52,73,40.5711,5.85086,0.0
52,74,40.5744,6.07068,0.0
52,75,40.5771,6.29056,0.0
52,76,40.5794,6.51044,0.0
52,77,40.5812,6.73032,0.0
52,78,40.5826,6.95023,0.0
52,79,40.5835,7.17014,0.0
52,80,40.584,7.39005,0.0
52,81,40.584,7.60995,0.0
52,82,40.5835,7.82986,0.0
52,83,40.5826,8.04977,1.6
52,84,40.5812,8.26968,64.0
52,85,40.5794,8.48956,250.2
52,86,40.5771,8.70944,389.8
52,87,40.5744,8.92932,447.4
52,88,40.5711,9.14914,564.5
52,89,40.5675,9.36896,583.4
52,90,40.5634,9.58875,326.6
52,91,40.5588,9.8085,57.6
52,92,40.5537,10.0282,0.0
52,93,40.5482,10.2479,0.0
52,94,40.5423,10.4675,0.0
52,95,40.5358,10.6871,0.0
52,96,40.529,10.9066,0.0
52,97,40.5216,11.1262,0.0
52,98,40.5139,11.3456,0.0
52,99,40.5056,11.565,0.0
52,100,40.4969,11.7843,0.0
53,0,39.2799,-9.96951,0.1
53,1,39.3158,-9.75922,0.0
53,2,39.3512,-9.54865,0.1
53,3,39.3862,-9.33786,16.4
53,4,39.4208,-9.12683,78.2
53,5,39.455,-8.91556,184.8
53,6,39.4887,-8.70404,206.0
53,7,39.522,-8.49231,137.2
53,8,39.5548,-8.28036,160.1
53,9,39.5873,-8.06818,258.0
53,10,39.6193,-7.85577,286.5
53,11,39.6508,-7.64316,253.0
53,12,39.682,-7.43033,242.6
53,13,39.7127,-7.21729,257.9
53,14,39.7429,-7.00403,282.5
53,15,39.7728,-6.79056,307.5
53,16,39.8022,-6.57687,317.4
53,17,39.8311,-6.36301,345.5
53,18,39.8596,-6.14893,370.1
53,19,39.8877,-5.93463,353.1
53,20,39.9154,-5.72018,326.4
53,21,39.9426,-5.50552,299.4
53,22,39.9693,-5.29065,292.7
53,23,39.9956,-5.07562,346.0
53,24,40.0215,-4.86041,420.1
53,25,40.0469,-4.64502,464.5
53,26,40.0719,-4.42944,497.1
53,27,40.0965,-4.21368,532.3
53,28,40.1206,-3.99777,568.8
53,29,40.1443,-3.78168,586.8
53,30,40.1675,-3.56543,611.2
53,31,40.1902,-3.349,675.5
53,32,40.2126,-3.13242,731.3
53,33,40.2344,-2.91568,779.9
53,34,40.2559,-2.69879,833.8
53,35,40.2769,-2.48175,883.4
53,36,40.2974,-2.26456,1004.2
53,37,40.3175,-2.04724,1268.4
53,38,40.3371,-1.82977,1523.9
53,39,40.3563,-1.61215,1529.6
53,40,40.375,-1.39441,1279.1
53,41,40.3933,-1.17654,1096.2
53,42,40.4111,-0.958527,1224.2
53,43,40.4285,-0.740387,1481.8
53,44,40.4454,-0.522125,1525.9
53,45,40.4619,-0.303741,1262.3
53,46,40.4779,-0.0852661,927.4
53,47,40.4935,0.133331,575.7
53,48,40.5086,0.352051,214.5
53,49,40.5233,0.570892,23.6
53,50,40.5375,0.789795,0.0
53,51,40.5512,1.00885,0.0
53,52,40.5645,1.22797,0.4
53,53,40.5774,1.44717,0.0
53,54,40.5898,1.6665,0.0
53,55,40.6017,1.88589,0.0
53,56,40.6132,2.10538,0.0
53,57,40.6242,2.32492,0.0
53,58,40.6347,2.54459,0.0
53,59,40.6448,2.76428,0.0
53,60,40.6545,2.98407,0.0
53,61,40.6637,3.20392,0.0
53,62,40.6724,3.42386,0.0
53,63,40.6807,3.64383,0.0
53,64,40.6885,3.86386,0.0
53,65,40.6958,4.08398,0.0
53,66,40.7027,4.30411,0.0
53,67,40.7092,4.52432,0.0
53,68,40.7152,4.74457,0.0
53,69,40.7207,4.96484,0.0
53,70,40.7257,5.18515,0.0
53,71,40.7303,5.40552,0.0
53,72,40.7345,5.62589,0.0
53,73,40.7381,5.84631,0.0
53,74,40.7414,6.06674,0.0
53,75,40.7441,6.28723,0.0
53,76,40.7464,6.50769,0.0
53,77,40.7483,6.72818,0.0
53,78,40.7496,6.9487,0.0
53,79,40.7506,7.16922,0.0
53,80,40.751,7.38974,0.0
53,81,40.751,7.61026,0.0
53,82,40.7506,7.83078,0.0
53,83,40.7496,8.0513,9.1
53,84,40.7483,8.27182,46.1
53,85,40.7464,8.49231,149.5
53,86,40.7441,8.71277,271.5
53,87,40.7414,8.93326,344.9
53,88,40.7381,9.15369,472.2
53,89,40.7345,9.37411,495.1
53,90,40.7303,9.59448,263.4
53,91,40.7257,9.81485,37.6
53,92,40.7207,10.0352,0.0
53,93,40.7152,10.2554,0.0
53,94,40.7092,10.4757,0.0
53,95,40.7027,10.6959,0.0
53,96,40.6958,10.916,0.0
53,97,40.6885,11.1361,0.0
53,98,40.6807,11.3562,0.0
53,99,40.6724,11.5761,0.0
53,100,40.6637,11.7961,0.0
54,0,39.4426,-10.0162,0.0
54,1,39.4786,-9.80539,0.0
54,2,39.5141,-9.5943,0.0
54,3,39.5492,-9.383,0.0
54,4,39.5839,-9.17142,26.9
54,5,39.6182,-8.95963,138.4
54,6,39.652,-8.74759,217.0
54,7,39.6854,-8.53531,205.7
54,8,39.7184,-8.32281,233.7
54,9,39.7509,-8.11011,354.6
54,10,39.783,-7.89716,423.6
54,11,39.8146,-7.68399,361.5
54,12,39.8459,-7.47061,293.6
54,13,39.8767,-7.25702,283.0
54,14,39.907,-7.04321,307.5
54,15,39.9369,-6.82919,307.7
54,16,39.9664,-6.61496,291.2
54,17,39.9954,-6.40051,307.8
54,18,40.0241,-6.18588,354.6
54,19,40.0522,-5.97104,496.1
54,20,40.0799,-5.75601,686.9
54,21,40.1072,-5.5408,755.2
54,22,40.1341,-5.32538,732.1
54,23,40.1604,-5.1098,723.4
54,24,40.1864,-4.89401,711.4
54,25,40.2119,-4.67804,690.3
54,26,40.237,-4.46188,641.1
54,27,40.2616,-4.24557,585.1
54,28,40.2858,-4.02908,601.4
54,29,40.3095,-3.81241,623.2
54,30,40.3328,-3.59558,620.8
54,31,40.3556,-3.3786,689.4
54,32,40.378,-3.16144,782.1
54,33,40.4,-2.94412,809.1
54,34,40.4215,-2.72665,808.2
54,35,40.4425,-2.50903,854.0
54,36,40.4631,-2.29126,1015.3
54,37,40.4832,-2.07336,1292.0
54,38,40.5029,-1.85529,1525.1
54,39,40.5222,-1.63712,1500.6
54,40,40.541,-1.41876,1267.0
54,41,40.5593,-1.20032,1151.3
54,42,40.5772,-0.98172,1250.6
54,43,40.5946,-0.763,1393.7
54,44,40.6116,-0.544128,1347.3
54,45,40.6281,-0.325165,1100.8
54,46,40.6442,-0.106079,945.3
54,47,40.6598,0.113098,807.9
54,48,40.675,0.332428,462.2
54,49,40.6897,0.551849,120.7
54,50,40.7039,0.771362,0.3
54,51,40.7177,0.990997,0.0
54,52,40.7311,1.21072,0.0
54,53,40.7439,1.43054,0.2
54,54,40.7564,1.65045,0.0
54,55,40.7683,1.87042,0.0
54,56,40.7798,2.09052,0.0
54,57,40.7909,2.31067,0.0
54,58,40.8015,2.53091,0.0
54,59,40.8116,2.75125,0.0
54,60,40.8213,2.97162,0.0
54,61,40.8305,3.19208,0.0
54,62,40.8393,3.41263,0.0
54,63,40.8475,3.63321,0.0
54,64,40.8554,3.85385,0.0
54,65,40.8628,4.07455,0.0
54,66,40.8697,4.29529,0.0
54,67,40.8761,4.51611,0.0
54,68,40.8821,4.73694,0.0
54,69,40.8877,4.95782,0.0
54,70,40.8927,5.17877,0.0
54,71,40.8973,5.39972,0.0
54,72,40.9015,5.62073,0.0
54,73,40.9052,5.84174,0.0
54,74,40.9084,6.06281,0.0
54,75,40.9112,6.28387,0.0
